feature,importance
atr_ratio,0.055449665
ma_spread,0.049831524
bollinger_upper,0.049319644
price_to_sma200,0.048677832
macd,0.04800254
stochastic_oscillator,0.047746282
volume_ratio,0.047648627
volatility_21d,0.047195926
return_5d,0.047172155
rsi_slope,0.04716159
Close_FFD,0.046740513
atr,0.046231184
rsi,0.045915484
bollinger_lower,0.0443976
return_21d,0.043648235
vix_close,0.043558445
ma21,0.042551804
vix_ma5,0.04248112
vix_change_1d,0.04021307
ma7,0.039276425
sma200,0.038916547
return_1d,0.0378638
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
