feature,importance
volatility_21d,0.04897995
vix_change_1d,0.048490837
macd,0.047966998
stochastic_oscillator,0.04713314
price_to_sma200,0.047009733
return_1d,0.0467325
return_21d,0.04672853
rsi,0.04626421
atr,0.045753054
sma200,0.045523867
bollinger_upper,0.045398176
atr_ratio,0.044049457
vix_ma5,0.04324176
rsi_slope,0.041543666
ma_spread,0.040433615
ma7,0.040312044
vix_close,0.04024878
ma21,0.03789129
return_5d,0.037341557
volume_ratio,0.035532173
bollinger_lower,0.033985376
Close_FFD,0.032170374
mean_sentiment_score,0.03069715
neutral,0.02657175
negative,0.0
positive,0.0
