feature,importance
bollinger_lower,0.050687134
ma_spread,0.049361296
vix_ma5,0.04741318
return_21d,0.046383478
ma7,0.0459217
vix_close,0.045907278
volume_ratio,0.04574658
ma21,0.045417137
mean_sentiment_score,0.044030935
bollinger_upper,0.043751515
sma200,0.04316927
rsi,0.0429559
price_to_sma200,0.042869482
macd,0.042260032
stochastic_oscillator,0.042197257
return_1d,0.042034484
atr,0.04176864
atr_ratio,0.04112039
return_5d,0.04062128
Close_FFD,0.0402725
vix_change_1d,0.04025098
volatility_21d,0.03977621
rsi_slope,0.036083356
positive,0.0
negative,0.0
neutral,0.0
