feature,importance
return_5d,0.04863395
vix_ma5,0.048200287
atr_ratio,0.04731847
ma_spread,0.045853578
macd,0.045448095
bollinger_upper,0.04453142
return_21d,0.043194294
return_1d,0.04300547
rsi_slope,0.042994283
price_to_sma200,0.04262453
vix_close,0.04218572
volume_ratio,0.042083092
rsi,0.041652538
atr,0.041300304
volatility_21d,0.04034098
ma7,0.04029276
sma200,0.040012907
ma21,0.03965847
stochastic_oscillator,0.038549826
mean_sentiment_score,0.038347743
vix_change_1d,0.03821402
bollinger_lower,0.038202673
Close_FFD,0.037835754
neutral,0.029518818
negative,0.0
positive,0.0
