feature,importance
bollinger_upper,0.055432633
sma200,0.051164526
Close_FFD,0.05103149
rsi,0.049556173
atr_ratio,0.048653495
ma21,0.04847519
volatility_21d,0.047771633
return_1d,0.046079047
stochastic_oscillator,0.044744123
ma7,0.04398876
macd,0.043074615
bollinger_lower,0.04292289
vix_close,0.042847063
atr,0.04100705
return_21d,0.04090279
price_to_sma200,0.04087827
volume_ratio,0.040694732
vix_change_1d,0.039608292
ma_spread,0.03887557
return_5d,0.0378992
mean_sentiment_score,0.036848053
vix_ma5,0.035815902
rsi_slope,0.031728458
positive,0.0
negative,0.0
neutral,0.0
