feature,importance
bollinger_upper,0.050831582
price_to_sma200,0.05062245
atr,0.050003685
volatility_21d,0.04776269
volume_ratio,0.047563918
vix_ma5,0.047003992
ma7,0.04685899
Close_FFD,0.045758404
return_5d,0.045299873
ma21,0.04502777
atr_ratio,0.044606723
vix_close,0.043427657
stochastic_oscillator,0.042941105
return_1d,0.04197294
rsi_slope,0.041905962
macd,0.04154645
bollinger_lower,0.041295372
return_21d,0.041285686
vix_change_1d,0.03978298
rsi,0.03925349
ma_spread,0.03792398
sma200,0.03577389
mean_sentiment_score,0.03155045
positive,0.0
negative,0.0
neutral,0.0
