feature,importance
vix_ma5,0.047746927
macd,0.04670742
rsi_slope,0.04666598
return_21d,0.045157116
atr_ratio,0.045155786
return_1d,0.044550974
price_to_sma200,0.044426564
Close_FFD,0.044182498
bollinger_upper,0.043791316
ma7,0.043624137
vix_change_1d,0.04307376
atr,0.0423188
return_5d,0.041480035
ma_spread,0.041404452
bollinger_lower,0.040771443
volatility_21d,0.040176556
mean_sentiment_score,0.039672427
sma200,0.039551936
vix_close,0.039212443
rsi,0.038467333
ma21,0.03797112
stochastic_oscillator,0.037764363
volume_ratio,0.036777582
neutral,0.029349064
negative,0.0
positive,0.0
