feature,importance
ma7,0.047676064
neutral,0.047093157
bollinger_upper,0.044281144
bollinger_lower,0.044175863
ma_spread,0.043779727
ma21,0.043732435
rsi_slope,0.043360814
macd,0.043018144
return_21d,0.042427354
return_1d,0.041528594
rsi,0.04131831
volatility_21d,0.040428896
sma200,0.04020643
atr,0.03998785
volume_ratio,0.03961611
vix_change_1d,0.039570503
Close_FFD,0.03918142
stochastic_oscillator,0.038849253
return_5d,0.037756465
price_to_sma200,0.03764307
atr_ratio,0.036983017
mean_sentiment_score,0.03512989
vix_ma5,0.033989698
vix_close,0.03289862
positive,0.025367275
negative,0.0
