feature,importance
bollinger_upper,0.051938895
atr_ratio,0.051142227
vix_close,0.04732928
volatility_21d,0.04668983
return_1d,0.045136403
stochastic_oscillator,0.043461658
ma21,0.04324176
vix_ma5,0.04288426
rsi,0.04233389
return_5d,0.04224319
price_to_sma200,0.041676346
macd,0.041029368
return_21d,0.04085009
rsi_slope,0.040298782
volume_ratio,0.039746214
vix_change_1d,0.039198074
ma_spread,0.038880188
mean_sentiment_score,0.03807239
ma7,0.038044006
Close_FFD,0.037970223
neutral,0.03756573
atr,0.037554987
sma200,0.037511732
bollinger_lower,0.035200506
negative,0.0
positive,0.0
