feature,importance
ma21,0.05697534
ma_spread,0.050530806
bollinger_lower,0.05012754
ma7,0.049801324
rsi_slope,0.04836156
return_21d,0.048355836
bollinger_upper,0.048256084
atr_ratio,0.047773823
price_to_sma200,0.047691174
rsi,0.0468718
sma200,0.044744294
return_1d,0.044208623
volatility_21d,0.04379529
volume_ratio,0.043770667
atr,0.04284935
Close_FFD,0.042317193
vix_change_1d,0.042144015
vix_ma5,0.041985415
vix_close,0.041495625
macd,0.040852904
return_5d,0.039018657
stochastic_oscillator,0.038072634
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
