feature,importance
sma200,0.04918099
vix_ma5,0.04768351
Close_FFD,0.047382176
atr,0.046565764
atr_ratio,0.04650835
volume_ratio,0.045922205
ma21,0.044913363
volatility_21d,0.044890665
vix_change_1d,0.04454717
bollinger_upper,0.044371426
return_21d,0.04356276
price_to_sma200,0.042919263
return_5d,0.042230897
rsi_slope,0.042178847
bollinger_lower,0.042010922
stochastic_oscillator,0.04106679
ma_spread,0.040718876
rsi,0.039669853
ma7,0.038999654
vix_close,0.03719724
macd,0.03610006
return_1d,0.03600157
mean_sentiment_score,0.03060322
neutral,0.024774449
negative,0.0
positive,0.0
