feature,importance
bollinger_lower,0.05054467
rsi_slope,0.04847288
ma_spread,0.048190776
bollinger_upper,0.046978287
ma21,0.04676351
price_to_sma200,0.04561816
macd,0.04555639
vix_close,0.045312867
atr,0.04512758
return_21d,0.044826493
volatility_21d,0.044807695
vix_change_1d,0.04432422
rsi,0.044131685
return_5d,0.04288629
vix_ma5,0.04140096
stochastic_oscillator,0.041318674
ma7,0.041170973
return_1d,0.04072599
sma200,0.04059281
volume_ratio,0.04016443
atr_ratio,0.040092174
Close_FFD,0.036397777
mean_sentiment_score,0.034594674
positive,0.0
negative,0.0
neutral,0.0
