feature,importance
return_21d,0.051620584
return_1d,0.05101094
volume_ratio,0.04840104
atr,0.046872243
bollinger_upper,0.046224482
volatility_21d,0.045953896
atr_ratio,0.04494054
return_5d,0.044731423
rsi_slope,0.044550385
rsi,0.044373684
Close_FFD,0.044359274
sma200,0.043363757
vix_close,0.042715743
macd,0.042251196
vix_change_1d,0.042185128
bollinger_lower,0.04201559
stochastic_oscillator,0.041859582
ma21,0.040621705
ma7,0.040030282
vix_ma5,0.039171323
ma_spread,0.038791142
mean_sentiment_score,0.037477925
price_to_sma200,0.036478158
positive,0.0
negative,0.0
neutral,0.0
