feature,importance
bollinger_lower,0.051184706
ma_spread,0.049234357
macd,0.04667256
price_to_sma200,0.046608165
return_5d,0.046463057
return_21d,0.04624122
bollinger_upper,0.04511847
return_1d,0.04494121
atr,0.04477967
rsi,0.044375684
mean_sentiment_score,0.043663453
volume_ratio,0.042447686
vix_close,0.042243794
sma200,0.042002063
ma7,0.04174547
vix_ma5,0.041525207
atr_ratio,0.041349888
vix_change_1d,0.04076645
volatility_21d,0.040508393
Close_FFD,0.040427834
ma21,0.039946474
rsi_slope,0.03938443
stochastic_oscillator,0.038369764
positive,0.0
negative,0.0
neutral,0.0
