feature,importance
return_21d,0.052719485
return_5d,0.050884925
return_1d,0.047436558
atr_ratio,0.046206176
volatility_21d,0.045382164
sma200,0.045166865
vix_close,0.045071382
rsi_slope,0.045050967
macd,0.044912715
stochastic_oscillator,0.044281423
bollinger_lower,0.043946926
atr,0.043780353
mean_sentiment_score,0.043395977
volume_ratio,0.042756047
ma_spread,0.04229889
Close_FFD,0.041937005
rsi,0.04138722
ma21,0.040946826
bollinger_upper,0.04089614
vix_ma5,0.04055054
price_to_sma200,0.039894693
vix_change_1d,0.037117932
ma7,0.033978853
positive,0.0
negative,0.0
neutral,0.0
