feature,importance
price_to_sma200,0.050218593
ma7,0.049280148
atr_ratio,0.04861948
atr,0.047723413
return_5d,0.046964686
volatility_21d,0.046144415
return_21d,0.04603337
bollinger_upper,0.045628753
return_1d,0.045015886
sma200,0.044854533
volume_ratio,0.044706777
ma21,0.04444039
bollinger_lower,0.042612318
Close_FFD,0.042222526
rsi_slope,0.042139906
stochastic_oscillator,0.04195663
ma_spread,0.040942997
vix_ma5,0.04026652
rsi,0.040200625
macd,0.040170666
vix_close,0.0389047
vix_change_1d,0.038619116
mean_sentiment_score,0.032333545
positive,0.0
negative,0.0
neutral,0.0
