feature,importance
return_5d,0.050558064
atr_ratio,0.049042474
vix_ma5,0.048572265
stochastic_oscillator,0.046922464
volatility_21d,0.04652154
vix_change_1d,0.046005342
vix_close,0.045941677
Close_FFD,0.045140836
price_to_sma200,0.045017425
macd,0.044627856
rsi,0.04390499
return_21d,0.043777842
ma_spread,0.043431375
ma7,0.043031998
sma200,0.042990915
bollinger_upper,0.04250743
volume_ratio,0.04250541
rsi_slope,0.04175208
bollinger_lower,0.040882956
return_1d,0.038563818
ma21,0.03786267
atr,0.03686788
neutral,0.033570647
mean_sentiment_score,0.0
negative,0.0
positive,0.0
