feature,importance
ma7,0.05445332
return_21d,0.052643508
Close_FFD,0.052382495
ma_spread,0.050670832
vix_ma5,0.049889255
bollinger_upper,0.04746051
macd,0.046604555
ma21,0.046425927
vix_close,0.046006106
return_5d,0.045898344
sma200,0.045249403
bollinger_lower,0.04510464
rsi,0.045013394
price_to_sma200,0.044358563
volume_ratio,0.04388353
stochastic_oscillator,0.04352863
rsi_slope,0.042135835
atr,0.041794267
atr_ratio,0.041662514
vix_change_1d,0.041114394
return_1d,0.03718713
volatility_21d,0.03653283
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
