feature,importance
sma200,0.059301153
bollinger_lower,0.051677953
atr_ratio,0.049586818
volume_ratio,0.04873586
macd,0.047581088
bollinger_upper,0.04738421
vix_ma5,0.046657085
rsi,0.046333876
return_21d,0.045652624
price_to_sma200,0.04504308
atr,0.044243738
ma21,0.043563154
rsi_slope,0.043554552
return_1d,0.04229561
stochastic_oscillator,0.04214478
ma_spread,0.041767333
return_5d,0.040662367
volatility_21d,0.04017769
Close_FFD,0.040019605
vix_change_1d,0.03781627
vix_close,0.037394322
mean_sentiment_score,0.03721781
ma7,0.021188963
positive,0.0
negative,0.0
neutral,0.0
