feature,importance
atr,0.052177418
bollinger_upper,0.05192398
return_1d,0.05182668
atr_ratio,0.049761813
price_to_sma200,0.049614824
ma7,0.0471675
sma200,0.046725605
rsi_slope,0.046026677
stochastic_oscillator,0.045510303
return_21d,0.043703984
rsi,0.043567374
macd,0.043366395
Close_FFD,0.043283653
vix_change_1d,0.04324406
vix_ma5,0.04282975
ma_spread,0.0426919
bollinger_lower,0.04006386
vix_close,0.03992229
ma21,0.03971054
volume_ratio,0.03748802
volatility_21d,0.03492294
return_5d,0.033737116
neutral,0.03073331
mean_sentiment_score,0.0
negative,0.0
positive,0.0
