feature,importance
atr_ratio,0.050000176
bollinger_upper,0.047174133
ma21,0.047001675
return_21d,0.04593493
return_1d,0.045860976
rsi,0.045269307
atr,0.044783063
macd,0.04347018
sma200,0.042953543
ma_spread,0.04275699
return_5d,0.042143684
bollinger_lower,0.04213231
vix_ma5,0.041754074
volatility_21d,0.041652177
Close_FFD,0.041607063
vix_change_1d,0.041011624
volume_ratio,0.04052719
ma7,0.039442226
vix_close,0.03902972
mean_sentiment_score,0.03697946
price_to_sma200,0.036906727
rsi_slope,0.035454117
stochastic_oscillator,0.034088407
positive,0.03206621
negative,0.0
neutral,0.0
