feature,importance
bollinger_upper,0.04956063
sma200,0.048574697
ma21,0.04855187
rsi,0.04852867
atr_ratio,0.04796313
return_21d,0.04702037
return_5d,0.04639101
ma7,0.04626026
Close_FFD,0.045931704
vix_close,0.045139473
rsi_slope,0.045066286
volume_ratio,0.044913072
volatility_21d,0.044623647
bollinger_lower,0.04185614
return_1d,0.041229095
atr,0.041076653
ma_spread,0.040561233
macd,0.03962956
stochastic_oscillator,0.03955955
vix_ma5,0.03941221
price_to_sma200,0.037990376
vix_change_1d,0.037552305
mean_sentiment_score,0.03260804
positive,0.0
negative,0.0
neutral,0.0
