feature,importance
return_5d,0.05083254
sma200,0.04827506
ma21,0.04769536
ma_spread,0.046622522
volatility_21d,0.045982987
vix_close,0.045920037
rsi_slope,0.044989932
Close_FFD,0.04481838
vix_ma5,0.044689856
bollinger_upper,0.04415238
price_to_sma200,0.04359106
atr_ratio,0.04323592
bollinger_lower,0.04320931
return_21d,0.04256937
stochastic_oscillator,0.0423679
return_1d,0.04125509
rsi,0.04050737
atr,0.03755255
volume_ratio,0.036705945
vix_change_1d,0.033981312
mean_sentiment_score,0.033501465
macd,0.033095624
ma7,0.03279582
neutral,0.03165213
negative,0.0
positive,0.0
