feature,importance
Close_FFD,0.04742766
ma_spread,0.04728106
price_to_sma200,0.04664592
sma200,0.0446614
volume_ratio,0.04458847
ma7,0.044255808
atr,0.0438092
atr_ratio,0.04355917
vix_change_1d,0.04344063
return_5d,0.0433377
bollinger_lower,0.04298123
return_1d,0.041778143
rsi,0.041144162
return_21d,0.04113615
vix_ma5,0.04047179
volatility_21d,0.040431224
stochastic_oscillator,0.04022418
macd,0.04001604
vix_close,0.038934544
rsi_slope,0.038480174
neutral,0.03835378
ma21,0.038339246
bollinger_upper,0.03588914
mean_sentiment_score,0.03281321
negative,0.0
positive,0.0
