feature,importance
return_1d,0.05718077
volatility_21d,0.049067408
ma_spread,0.048916075
return_21d,0.04831853
vix_ma5,0.048141744
volume_ratio,0.047783792
return_5d,0.047502287
rsi,0.04739792
sma200,0.044852905
atr_ratio,0.0444553
stochastic_oscillator,0.04367659
bollinger_lower,0.043382324
rsi_slope,0.043104496
vix_close,0.042342618
ma21,0.042075906
atr,0.0412565
Close_FFD,0.039893154
mean_sentiment_score,0.03986478
vix_change_1d,0.039486833
bollinger_upper,0.038069613
macd,0.036803424
price_to_sma200,0.036752164
ma7,0.029674843
positive,0.0
negative,0.0
neutral,0.0
