feature,importance
volatility_21d,0.052815076
bollinger_lower,0.051076673
Close_FFD,0.049630605
return_5d,0.048153225
rsi_slope,0.047663406
vix_change_1d,0.04719223
macd,0.04683826
vix_ma5,0.046739016
ma21,0.04632388
volume_ratio,0.044657987
atr_ratio,0.043825716
ma7,0.043823354
atr,0.04332474
return_1d,0.042800102
price_to_sma200,0.04098343
bollinger_upper,0.04082459
stochastic_oscillator,0.040333178
sma200,0.040120393
vix_close,0.039881676
ma_spread,0.03789157
return_21d,0.037734695
rsi,0.03524213
mean_sentiment_score,0.032124046
positive,0.0
negative,0.0
neutral,0.0
