feature,importance
Close_FFD,0.058019973
rsi,0.049736217
bollinger_lower,0.049130566
return_5d,0.047728024
bollinger_upper,0.047629695
vix_close,0.04671478
atr,0.04667368
macd,0.046384424
return_21d,0.04602629
stochastic_oscillator,0.043743353
sma200,0.04360982
ma_spread,0.04326161
atr_ratio,0.042114966
price_to_sma200,0.041382205
volatility_21d,0.04122213
return_1d,0.040966213
ma7,0.040628046
vix_ma5,0.039204955
volume_ratio,0.03916327
vix_change_1d,0.03821749
rsi_slope,0.03816027
ma21,0.036805015
mean_sentiment_score,0.03347699
positive,0.0
negative,0.0
neutral,0.0
