feature,importance
vix_ma5,0.05214259
rsi_slope,0.049653802
mean_sentiment_score,0.049603462
bollinger_upper,0.049021687
return_1d,0.047685783
volume_ratio,0.047023654
return_21d,0.04586295
Close_FFD,0.045700185
stochastic_oscillator,0.04568852
vix_close,0.045668453
sma200,0.04525358
return_5d,0.045167804
bollinger_lower,0.044509094
macd,0.043742318
ma7,0.042107075
atr,0.04141919
atr_ratio,0.04119445
ma_spread,0.04061973
price_to_sma200,0.03807428
volatility_21d,0.037573338
ma21,0.036186863
vix_change_1d,0.03598524
rsi,0.030115984
positive,0.0
negative,0.0
neutral,0.0
