feature,importance
bollinger_upper,0.052916303
ma7,0.049895298
atr,0.046235364
ma_spread,0.04553837
return_1d,0.045450013
ma21,0.04524331
return_5d,0.044856373
sma200,0.043764886
volume_ratio,0.043646965
vix_ma5,0.04343801
return_21d,0.04311959
bollinger_lower,0.04237151
macd,0.04145908
atr_ratio,0.04101096
rsi,0.040608022
rsi_slope,0.040468443
vix_change_1d,0.039696727
neutral,0.03953023
vix_close,0.03833252
Close_FFD,0.03733142
stochastic_oscillator,0.037099503
volatility_21d,0.035508435
price_to_sma200,0.033688396
mean_sentiment_score,0.028790247
negative,0.0
positive,0.0
