feature,importance
Close_FFD,0.05307581
neutral,0.051017005
price_to_sma200,0.048171703
bollinger_upper,0.047654413
vix_ma5,0.046625726
rsi_slope,0.046012737
atr,0.04515844
volatility_21d,0.044028696
ma7,0.043221075
macd,0.042735685
rsi,0.042519055
sma200,0.041755274
stochastic_oscillator,0.040851142
bollinger_lower,0.039187588
vix_change_1d,0.038684912
ma21,0.038499173
mean_sentiment_score,0.037924312
ma_spread,0.0377308
vix_close,0.037515193
return_1d,0.037385892
return_5d,0.036678158
volume_ratio,0.036643974
return_21d,0.03608901
atr_ratio,0.030834297
negative,0.0
positive,0.0
