feature,importance
neutral,0.04758477
bollinger_upper,0.04654346
ma21,0.04642342
price_to_sma200,0.04594307
sma200,0.045676704
volatility_21d,0.04522477
vix_ma5,0.043925546
rsi,0.043747168
ma7,0.04371739
rsi_slope,0.043609947
ma_spread,0.042063065
atr,0.041998226
atr_ratio,0.041425537
bollinger_lower,0.041214935
macd,0.04071881
return_21d,0.039819404
vix_close,0.039040353
volume_ratio,0.038324483
return_1d,0.0381183
return_5d,0.038117323
stochastic_oscillator,0.038063597
Close_FFD,0.03758847
vix_change_1d,0.03748381
mean_sentiment_score,0.03362742
negative,0.0
positive,0.0
