feature,importance
atr,0.04782845
bollinger_upper,0.0471492
price_to_sma200,0.047080968
atr_ratio,0.047003448
volume_ratio,0.046476524
rsi_slope,0.045490988
return_21d,0.045284625
return_5d,0.04516615
Close_FFD,0.044735763
ma_spread,0.04384701
volatility_21d,0.04358062
macd,0.04352972
bollinger_lower,0.043118916
return_1d,0.042949956
vix_close,0.042622767
vix_change_1d,0.04224895
vix_ma5,0.042028148
sma200,0.041922387
rsi,0.041538134
stochastic_oscillator,0.04067308
ma7,0.040606637
ma21,0.040346995
mean_sentiment_score,0.034770515
positive,0.0
negative,0.0
neutral,0.0
