feature,importance
volatility_21d,0.04747324
sma200,0.045908034
Close_FFD,0.045091294
atr_ratio,0.044454973
rsi_slope,0.0444046
vix_change_1d,0.043548197
rsi,0.04344588
vix_close,0.04306009
volume_ratio,0.042913202
return_21d,0.04246847
vix_ma5,0.042176273
atr,0.042050026
stochastic_oscillator,0.04158226
bollinger_upper,0.041528
ma21,0.041179556
bollinger_lower,0.04085242
ma_spread,0.040808655
price_to_sma200,0.04071728
return_5d,0.040241156
return_1d,0.040150747
macd,0.03909695
mean_sentiment_score,0.0383828
ma7,0.03549582
neutral,0.0329701
negative,0.0
positive,0.0
