feature,importance
bollinger_upper,0.05171459
macd,0.05076791
Close_FFD,0.05038912
vix_change_1d,0.045350812
return_5d,0.045315944
bollinger_lower,0.04504644
return_21d,0.043261956
stochastic_oscillator,0.043122962
price_to_sma200,0.042883027
rsi,0.042543083
ma21,0.042143878
vix_close,0.041577674
volume_ratio,0.041571952
vix_ma5,0.04116697
rsi_slope,0.040882766
atr_ratio,0.040461782
volatility_21d,0.040218562
ma7,0.039525423
return_1d,0.039297972
atr,0.03912535
sma200,0.03871909
ma_spread,0.037595544
neutral,0.036928684
mean_sentiment_score,0.020388499
negative,0.0
positive,0.0
