feature,importance
bollinger_lower,0.047964294
volatility_21d,0.047939707
price_to_sma200,0.04710746
atr_ratio,0.04565792
rsi_slope,0.04542125
atr,0.04333438
vix_close,0.043166645
ma7,0.0422217
sma200,0.04178705
return_5d,0.041314367
bollinger_upper,0.04130076
vix_change_1d,0.04120893
mean_sentiment_score,0.04095434
ma21,0.040790163
ma_spread,0.040457606
vix_ma5,0.04037445
volume_ratio,0.040186748
return_1d,0.04005525
Close_FFD,0.03998095
return_21d,0.03965807
stochastic_oscillator,0.038735
rsi,0.037975937
macd,0.036334626
neutral,0.03607231
negative,0.0
positive,0.0
