feature,importance
return_21d,0.05149385
volatility_21d,0.050915424
atr_ratio,0.04780853
bollinger_lower,0.047736023
sma200,0.04730354
ma7,0.046836168
stochastic_oscillator,0.046021238
Close_FFD,0.045767214
vix_ma5,0.04445352
vix_close,0.044376314
rsi_slope,0.044195563
return_1d,0.043840718
volume_ratio,0.043667123
bollinger_upper,0.043504633
ma_spread,0.042972706
return_5d,0.041976
macd,0.040972263
price_to_sma200,0.04027752
vix_change_1d,0.039968535
rsi,0.039679404
ma21,0.036011845
mean_sentiment_score,0.035506412
atr,0.03471544
positive,0.0
negative,0.0
neutral,0.0
