feature,importance
macd,0.0493035
ma21,0.048432544
return_21d,0.047126044
Close_FFD,0.04648099
rsi_slope,0.045586795
atr_ratio,0.04509323
volatility_21d,0.045074496
ma_spread,0.044966888
sma200,0.044539098
bollinger_lower,0.044387758
vix_ma5,0.04351337
vix_change_1d,0.043418292
return_1d,0.04318719
vix_close,0.043132704
atr,0.04268489
stochastic_oscillator,0.041632254
bollinger_upper,0.041279513
volume_ratio,0.040930636
price_to_sma200,0.038212053
ma7,0.037558164
rsi,0.03679957
return_5d,0.03642407
mean_sentiment_score,0.035456527
neutral,0.0147794075
negative,0.0
positive,0.0
