feature,importance
bollinger_upper,0.05736856
Close_FFD,0.050520565
rsi_slope,0.049342602
vix_change_1d,0.04795756
atr,0.04729029
return_5d,0.046224497
vix_close,0.0459373
sma200,0.0456157
stochastic_oscillator,0.04553168
ma7,0.045232672
volatility_21d,0.045164157
atr_ratio,0.044835687
return_21d,0.044666614
macd,0.044562742
ma21,0.044471037
return_1d,0.044133767
volume_ratio,0.043794956
vix_ma5,0.04352407
rsi,0.0432571
bollinger_lower,0.042206842
price_to_sma200,0.03974968
ma_spread,0.038611934
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
