feature,importance
return_21d,0.04972187
atr,0.049154945
macd,0.048266787
return_5d,0.047414057
ma7,0.04691077
price_to_sma200,0.044683706
volatility_21d,0.044017322
bollinger_upper,0.043911185
volume_ratio,0.042618256
rsi,0.0423945
vix_ma5,0.042323146
vix_change_1d,0.042228915
bollinger_lower,0.042088952
ma_spread,0.041961137
vix_close,0.041226253
stochastic_oscillator,0.04075062
rsi_slope,0.039804652
atr_ratio,0.038828995
sma200,0.03848216
neutral,0.038191907
return_1d,0.0379511
ma21,0.03360233
mean_sentiment_score,0.033026442
Close_FFD,0.030439962
negative,0.0
positive,0.0
