feature,importance
stochastic_oscillator,0.050816104
bollinger_upper,0.048274133
vix_ma5,0.04752851
rsi,0.046856973
vix_change_1d,0.04633618
volatility_21d,0.046184804
sma200,0.04591996
vix_close,0.045847528
bollinger_lower,0.045128223
atr,0.04481411
atr_ratio,0.044602305
Close_FFD,0.043279186
mean_sentiment_score,0.043133505
rsi_slope,0.04299802
volume_ratio,0.042880166
return_5d,0.041150447
return_1d,0.040795
ma21,0.03983631
price_to_sma200,0.039609533
ma_spread,0.039302427
macd,0.039274253
ma7,0.03899199
return_21d,0.036440317
positive,0.0
negative,0.0
neutral,0.0
