feature,importance
return_5d,0.050078444
macd,0.04862422
sma200,0.04568671
atr_ratio,0.045477252
return_1d,0.04520148
volatility_21d,0.04440999
ma7,0.044291314
vix_close,0.04422025
vix_ma5,0.043741234
bollinger_lower,0.043482415
vix_change_1d,0.042661186
rsi,0.042429276
rsi_slope,0.042236403
price_to_sma200,0.042226046
return_21d,0.041749034
stochastic_oscillator,0.04133701
ma_spread,0.039326392
bollinger_upper,0.03911428
volume_ratio,0.03901363
atr,0.039009966
Close_FFD,0.03662514
neutral,0.035245754
ma21,0.033504937
mean_sentiment_score,0.03030771
negative,0.0
positive,0.0
