feature,importance
atr_ratio,0.04729558
vix_ma5,0.04699258
sma200,0.04655222
rsi_slope,0.046193875
Close_FFD,0.044736847
volume_ratio,0.04265064
macd,0.04244262
neutral,0.042168178
ma21,0.04211461
return_21d,0.041993044
bollinger_upper,0.04197452
atr,0.04174119
ma7,0.041671637
ma_spread,0.04130885
vix_change_1d,0.041002817
return_1d,0.0407883
volatility_21d,0.040558275
return_5d,0.040442713
rsi,0.04041323
price_to_sma200,0.03950791
stochastic_oscillator,0.038974505
vix_close,0.03745233
mean_sentiment_score,0.03603897
bollinger_lower,0.03498459
negative,0.0
positive,0.0
