feature,importance
vix_ma5,0.052805256
price_to_sma200,0.049790442
vix_close,0.048668675
Close_FFD,0.047706686
vix_change_1d,0.04721268
volatility_21d,0.047201443
rsi,0.04651522
volume_ratio,0.046462607
sma200,0.045960244
rsi_slope,0.04582963
return_21d,0.0456578
stochastic_oscillator,0.0456048
ma21,0.04512338
macd,0.045094874
bollinger_lower,0.044570327
atr,0.04454433
atr_ratio,0.04381084
ma7,0.04353199
return_5d,0.04256959
ma_spread,0.042277563
bollinger_upper,0.041535236
return_1d,0.037526317
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
