feature,importance
price_to_sma200,0.04936489
volatility_21d,0.048521377
Close_FFD,0.047376014
ma21,0.047241643
atr,0.04690609
sma200,0.04611695
return_5d,0.0457471
vix_ma5,0.045568187
macd,0.0452772
rsi,0.045231897
bollinger_lower,0.044365816
return_1d,0.044010848
vix_change_1d,0.043906637
return_21d,0.043233138
bollinger_upper,0.042814925
volume_ratio,0.042627048
stochastic_oscillator,0.041317053
ma_spread,0.040845636
ma7,0.04055582
rsi_slope,0.040320266
atr_ratio,0.039112426
vix_close,0.038660698
neutral,0.030878387
mean_sentiment_score,0.0
negative,0.0
positive,0.0
