feature,importance
rsi_slope,0.0528839
sma200,0.049974877
atr,0.048010256
vix_ma5,0.04662504
bollinger_lower,0.046529446
macd,0.045459237
return_21d,0.044936348
vix_change_1d,0.043584112
ma21,0.043141503
Close_FFD,0.042881478
price_to_sma200,0.042686094
bollinger_upper,0.04215403
atr_ratio,0.04152123
vix_close,0.040963944
rsi,0.040540773
volatility_21d,0.040496763
ma_spread,0.040059343
volume_ratio,0.03950037
return_5d,0.039456062
stochastic_oscillator,0.038011733
return_1d,0.03785423
ma7,0.03715923
mean_sentiment_score,0.030003348
neutral,0.025566686
negative,0.0
positive,0.0
