feature,importance
atr,0.051763758
sma200,0.051743515
price_to_sma200,0.05126188
stochastic_oscillator,0.048928916
atr_ratio,0.04782941
Close_FFD,0.047818653
ma21,0.046851385
ma7,0.045941196
return_21d,0.0457324
rsi,0.045381162
volatility_21d,0.045240846
macd,0.044629466
return_1d,0.043768637
return_5d,0.04333931
rsi_slope,0.042652696
bollinger_lower,0.04246556
vix_ma5,0.04207737
bollinger_upper,0.04137823
volume_ratio,0.041230895
vix_close,0.04111929
ma_spread,0.039009605
vix_change_1d,0.03834779
mean_sentiment_score,0.011488012
positive,0.0
negative,0.0
neutral,0.0
