feature,importance
ma21,0.051715594
ma7,0.050585292
return_21d,0.049803436
macd,0.048624597
volatility_21d,0.048075397
rsi,0.047616728
atr,0.04638186
atr_ratio,0.04619228
sma200,0.045220654
price_to_sma200,0.04299567
Close_FFD,0.042506948
bollinger_upper,0.04247752
bollinger_lower,0.04244684
volume_ratio,0.041437075
stochastic_oscillator,0.041323002
return_1d,0.041125007
vix_ma5,0.040655594
vix_change_1d,0.040335957
return_5d,0.03984115
ma_spread,0.039658744
vix_close,0.03876073
rsi_slope,0.036670953
mean_sentiment_score,0.035548978
positive,0.0
negative,0.0
neutral,0.0
