feature,importance
price_to_sma200,0.053070303
bollinger_lower,0.04936021
macd,0.04903049
return_5d,0.047517985
sma200,0.046765357
atr,0.046420608
stochastic_oscillator,0.04635378
rsi,0.046281327
volatility_21d,0.04443007
bollinger_upper,0.044195324
ma21,0.044124994
rsi_slope,0.044055127
Close_FFD,0.044037156
ma7,0.043693554
volume_ratio,0.042510908
vix_ma5,0.041716084
return_21d,0.040784948
return_1d,0.04026154
atr_ratio,0.039317492
vix_close,0.039040275
ma_spread,0.03788139
vix_change_1d,0.03762864
neutral,0.031522505
mean_sentiment_score,0.0
negative,0.0
positive,0.0
