feature,importance
sma200,0.050192486
Close_FFD,0.0465262
price_to_sma200,0.046446454
volatility_21d,0.04486562
ma21,0.04478011
macd,0.044586077
return_21d,0.04382371
ma7,0.043247085
vix_change_1d,0.04274793
rsi_slope,0.0426413
ma_spread,0.04243093
rsi,0.04195295
stochastic_oscillator,0.04173955
vix_close,0.041189417
atr,0.040988803
volume_ratio,0.04051298
vix_ma5,0.040243078
atr_ratio,0.03981407
bollinger_upper,0.039003585
bollinger_lower,0.03874795
return_5d,0.0387259
return_1d,0.038253278
positive,0.035157885
mean_sentiment_score,0.03138266
negative,0.0
neutral,0.0
