feature,importance
ma_spread,0.049827427
price_to_sma200,0.048624743
atr_ratio,0.047717657
return_1d,0.047214147
bollinger_lower,0.04698548
macd,0.046542086
vix_ma5,0.04588154
return_5d,0.04511031
volume_ratio,0.044940088
rsi,0.044925705
Close_FFD,0.043985955
vix_change_1d,0.043906078
vix_close,0.043596573
rsi_slope,0.04336776
ma7,0.041871008
volatility_21d,0.04163132
stochastic_oscillator,0.04083278
bollinger_upper,0.040604435
return_21d,0.040377326
ma21,0.040039178
atr,0.038754098
sma200,0.038532086
mean_sentiment_score,0.03473222
positive,0.0
negative,0.0
neutral,0.0
