feature,importance
ma_spread,0.05313
Close_FFD,0.052722927
vix_close,0.05218461
vix_change_1d,0.049257062
volatility_21d,0.048055463
ma21,0.04799291
atr,0.047752663
ma7,0.04671962
macd,0.045855105
vix_ma5,0.04570851
atr_ratio,0.04556608
stochastic_oscillator,0.04543792
price_to_sma200,0.045288384
bollinger_upper,0.04470636
return_1d,0.044523068
rsi,0.042777885
bollinger_lower,0.042675335
rsi_slope,0.042065624
return_21d,0.041168936
return_5d,0.040094692
sma200,0.038521398
volume_ratio,0.037795477
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
