feature,importance
Close_FFD,0.058130365
bollinger_upper,0.051227275
mean_sentiment_score,0.05054728
volatility_21d,0.047327183
rsi,0.046884827
ma_spread,0.045415387
sma200,0.04491034
return_21d,0.04477653
vix_close,0.0441785
bollinger_lower,0.044170674
atr_ratio,0.043829646
ma21,0.042382218
return_5d,0.041975215
vix_ma5,0.041818097
volume_ratio,0.041807253
atr,0.04103483
rsi_slope,0.040656928
return_1d,0.03996696
ma7,0.039287265
stochastic_oscillator,0.039192706
price_to_sma200,0.038566075
vix_change_1d,0.03635994
macd,0.035554465
positive,0.0
negative,0.0
neutral,0.0
