feature,importance
atr_ratio,0.050365407
ma_spread,0.049066316
vix_change_1d,0.048527405
vix_ma5,0.048499223
Close_FFD,0.04778441
atr,0.0471584
stochastic_oscillator,0.04693663
bollinger_upper,0.045653343
macd,0.044840977
volume_ratio,0.04417601
return_5d,0.04403033
volatility_21d,0.04384786
bollinger_lower,0.043728035
vix_close,0.043559913
rsi,0.04250693
price_to_sma200,0.041776095
ma21,0.040835537
return_1d,0.03996979
return_21d,0.038803827
mean_sentiment_score,0.038706947
sma200,0.03770574
rsi_slope,0.036787186
ma7,0.034733742
positive,0.0
negative,0.0
neutral,0.0
