feature,importance
mean_sentiment_score,0.058961075
bollinger_lower,0.05103951
ma7,0.04866522
Close_FFD,0.048594296
ma21,0.048502587
vix_ma5,0.048454612
vix_close,0.04784008
vix_change_1d,0.045788284
bollinger_upper,0.04537083
atr_ratio,0.043631636
volume_ratio,0.04279413
volatility_21d,0.04266145
rsi,0.042378932
ma_spread,0.042223837
return_21d,0.04111211
rsi_slope,0.040446114
return_1d,0.04044562
return_5d,0.040425174
macd,0.039500374
stochastic_oscillator,0.036309868
sma200,0.03527167
price_to_sma200,0.035251245
atr,0.03433133
positive,0.0
negative,0.0
neutral,0.0
