feature,importance
mean_sentiment_score,0.06036622
ma21,0.059582118
sma200,0.055001218
bollinger_lower,0.045598015
rsi,0.04517792
atr_ratio,0.044648718
volume_ratio,0.04445255
return_1d,0.043585286
rsi_slope,0.04339
return_5d,0.042186785
vix_close,0.041918732
return_21d,0.041841518
price_to_sma200,0.04183285
volatility_21d,0.041769855
macd,0.041582122
ma7,0.04055632
stochastic_oscillator,0.040293552
bollinger_upper,0.04005655
vix_change_1d,0.039940838
atr,0.039687235
vix_ma5,0.03693459
Close_FFD,0.03531171
ma_spread,0.03428535
positive,0.0
negative,0.0
neutral,0.0
