feature,importance
Close_FFD,0.056688152
bollinger_lower,0.05240692
price_to_sma200,0.052284624
macd,0.05116891
atr_ratio,0.05002966
vix_close,0.049696382
ma21,0.047161125
ma7,0.045581963
sma200,0.04554295
vix_ma5,0.04540624
rsi_slope,0.044291347
return_21d,0.043716222
volume_ratio,0.04327024
vix_change_1d,0.042977035
bollinger_upper,0.04294037
atr,0.042927835
stochastic_oscillator,0.04289241
return_5d,0.041399222
rsi,0.040548857
ma_spread,0.03997147
return_1d,0.039630413
volatility_21d,0.03946758
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
