feature,importance
bollinger_upper,0.055265862
bollinger_lower,0.04956909
sma200,0.04932286
atr_ratio,0.048573524
ma_spread,0.047392957
ma21,0.046851337
return_1d,0.046764206
return_5d,0.044278704
return_21d,0.04408392
price_to_sma200,0.043872092
Close_FFD,0.043867067
rsi,0.043829005
ma7,0.04369797
rsi_slope,0.042707056
vix_change_1d,0.042308144
atr,0.042007703
macd,0.041874588
volume_ratio,0.041670952
stochastic_oscillator,0.040603623
volatility_21d,0.03944481
vix_close,0.038072616
vix_ma5,0.03498792
mean_sentiment_score,0.028954001
positive,0.0
negative,0.0
neutral,0.0
