feature,importance
macd,0.055911742
stochastic_oscillator,0.055063788
rsi_slope,0.05058325
price_to_sma200,0.048839204
vix_change_1d,0.04717027
return_5d,0.046584986
ma_spread,0.045463536
rsi,0.045001816
sma200,0.044554964
atr,0.043880604
bollinger_lower,0.043688722
return_1d,0.04329614
return_21d,0.04309826
vix_ma5,0.041785374
vix_close,0.04140979
atr_ratio,0.0410547
Close_FFD,0.039962925
bollinger_upper,0.039296497
volume_ratio,0.03890389
ma7,0.038768023
volatility_21d,0.036530137
ma21,0.03533345
mean_sentiment_score,0.03381797
positive,0.0
negative,0.0
neutral,0.0
