feature,importance
ma7,0.055748653
atr,0.05216597
Close_FFD,0.0498067
return_21d,0.046431474
ma_spread,0.045982998
rsi_slope,0.045541972
atr_ratio,0.04536617
return_5d,0.04530144
bollinger_lower,0.045222778
return_1d,0.04430896
ma21,0.044088203
macd,0.04252275
rsi,0.042428695
stochastic_oscillator,0.04227718
vix_close,0.042064965
sma200,0.041116748
vix_ma5,0.04061792
volatility_21d,0.040259387
vix_change_1d,0.039857443
mean_sentiment_score,0.039042406
bollinger_upper,0.037854947
price_to_sma200,0.036155153
volume_ratio,0.03583708
positive,0.0
negative,0.0
neutral,0.0
