,Open,Close,sma200,rsi,atr,prob_up,cash,holdings,borrowed_margin,total,signal,stop_loss,benchmark
2016-09-19 00:00:00+00:00,40.0555,39.7695,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10000.0
2016-09-20 00:00:00+00:00,40.0,39.989,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10055.192
2016-09-21 00:00:00+00:00,40.063,40.2515,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10121.199
2016-09-22 00:00:00+00:00,40.5,40.7975,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10258.49
2016-09-23 00:00:00+00:00,40.757,40.748,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10246.043
2016-09-26 00:00:00+00:00,40.491,40.1325,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10091.276
2016-09-27 00:00:00+00:00,40.0915,40.5365,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10192.861
2016-09-28 00:00:00+00:00,40.204,40.503,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10184.438
2016-09-29 00:00:00+00:00,40.3615,40.132,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10091.151
2016-09-30 00:00:00+00:00,40.18,40.203,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10109.004
2016-10-03 00:00:00+00:00,40.1275,40.019,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10062.737
2016-10-04 00:00:00+00:00,40.25,40.1395,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10093.036
2016-10-05 00:00:00+00:00,40.3,40.0615,,,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10073.422
2016-10-06 00:00:00+00:00,40.204,40.154,,54.940784,,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10096.681
2016-10-07 00:00:00+00:00,40.2965,40.0355,,56.30844,0.45935684,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10066.885
2016-10-10 00:00:00+00:00,40.1965,40.7085,,54.200874,0.4546784,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10236.109
2016-10-11 00:00:00+00:00,40.7085,40.4785,,59.93925,0.4879284,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10178.276
2016-10-12 00:00:00+00:00,40.598,40.5885,,53.164227,0.4972496,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10205.936
2016-10-13 00:00:00+00:00,40.3035,40.204,,46.68359,0.46839222,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10109.252
2016-10-14 00:00:00+00:00,40.3725,40.23,,42.197315,0.5001068,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10115.789
2016-10-17 00:00:00+00:00,40.2995,40.342,,51.683067,0.47603527,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10143.951
2016-10-18 00:00:00+00:00,40.7105,41.0745,,46.26607,0.46889225,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10328.139
2016-10-19 00:00:00+00:00,41.144,41.342,,58.649963,0.5189637,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10395.401
2016-10-20 00:00:00+00:00,41.378,41.0815,,68.90625,0.50203514,0.512280701754386,10000.0,0.0,0.0,10000.0,0,0.0,10329.899
