feature,importance
bollinger_upper,0.05349374
ma7,0.05248738
bollinger_lower,0.05033521
Close_FFD,0.047930866
volatility_21d,0.047536552
ma_spread,0.047192946
price_to_sma200,0.045760106
vix_close,0.04536672
ma21,0.045253966
return_1d,0.045236666
atr,0.043742213
vix_ma5,0.04285328
return_5d,0.04246675
rsi,0.042448595
return_21d,0.0422224
vix_change_1d,0.04149835
stochastic_oscillator,0.040796537
volume_ratio,0.040573064
atr_ratio,0.040145036
macd,0.038635865
sma200,0.038092982
rsi_slope,0.037192997
mean_sentiment_score,0.028737813
positive,0.0
negative,0.0
neutral,0.0
