feature,importance
bollinger_lower,0.049314722
vix_ma5,0.04882187
vix_close,0.04874334
Close_FFD,0.048077047
price_to_sma200,0.047838315
atr_ratio,0.046981003
macd,0.046858627
sma200,0.045297436
atr,0.04515926
vix_change_1d,0.044790555
stochastic_oscillator,0.044695053
return_21d,0.04461502
ma_spread,0.044611115
return_1d,0.04441509
rsi_slope,0.042409215
volume_ratio,0.041490726
return_5d,0.041312996
ma21,0.0407536
ma7,0.0382393
rsi,0.038184207
volatility_21d,0.03717625
mean_sentiment_score,0.035854932
bollinger_upper,0.03436027
positive,0.0
negative,0.0
neutral,0.0
