feature,importance
bollinger_lower,0.060188748
ma7,0.05612208
price_to_sma200,0.054152206
bollinger_upper,0.05172483
rsi,0.049831674
ma_spread,0.04866666
atr,0.04737458
return_5d,0.047325946
return_1d,0.04654367
ma21,0.044380058
return_21d,0.043889895
rsi_slope,0.04386115
atr_ratio,0.04370991
macd,0.04326896
stochastic_oscillator,0.042844344
volume_ratio,0.042777497
vix_close,0.04271569
volatility_21d,0.04195489
Close_FFD,0.039631996
vix_ma5,0.038553134
vix_change_1d,0.03831029
sma200,0.032171816
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
