feature,importance
bollinger_lower,0.04781052
return_1d,0.046773374
neutral,0.045274194
atr_ratio,0.045164045
ma21,0.045161348
ma7,0.044671852
price_to_sma200,0.04459482
return_21d,0.043987267
volume_ratio,0.043876287
return_5d,0.043577548
volatility_21d,0.043485317
vix_ma5,0.042647935
vix_change_1d,0.042345636
macd,0.042205114
ma_spread,0.042163085
Close_FFD,0.04178413
atr,0.041009724
sma200,0.039924018
rsi,0.039839294
stochastic_oscillator,0.039529096
bollinger_upper,0.03943883
rsi_slope,0.038579267
vix_close,0.03250957
mean_sentiment_score,0.02364771
negative,0.0
positive,0.0
